y,x,I0,bg,y_err,x_err,I0_err,bg_err,H_det,error_flag,snr,rmse,n_iter,y_detect,x_detect,frame,loc_idx,trajectory,subproblem_n_traj,subproblem_n_locs
10.438788901297876,49.89362179367588,63.35561854910427,3.0475758563410316,0.24831942559817016,0.24824363796670282,9.079051120794132,0.18677384966124497,0.0070429750015691935,0.0,74.27661902315921,1.349578467249717,10.0,10.0,50.0,0,0,7,0,1
138.49022343008576,118.71073594817584,61.20784865368062,3.288670656635371,0.27838789610353076,0.2783110370736194,9.858655959746157,0.20291080430491099,0.015502554083656252,0.0,59.41431545137681,1.4670872920822482,10.0,138.0,119.0,0,1,0,0,1
129.5298915912315,79.3726207597688,78.80299016400741,4.864376981392542,0.33550973859764005,0.33542222007459005,15.085798925219555,0.31183189464832056,0.18181139736063961,0.0,29.727224087075623,2.260483626708898,10.0,129.0,79.0,0,2,10,0,1
123.19690883642764,89.13604678271383,99.28680395327794,4.886877111541065,0.2225812128777562,0.22295821803826907,12.920118458781367,0.26654186330086044,0.018955471425772936,0.0,76.3390372902261,1.932695757317624,10.0,123.0,90.0,0,3,11,0,1
119.02815928077031,81.2726617803716,127.39883024190966,4.0742655833504715,0.21408559142572764,0.21410854669211551,15.776533037352987,0.32632973713582347,0.03608087482251964,0.0,119.49689396816615,2.3640222585796766,10.0,119.0,81.0,0,4,12,0,1
114.34215371479404,48.201715081760945,139.066782301475,3.3175715060605993,0.16754407336467592,0.16752383154419961,13.516478007963316,0.27897242376068476,0.007243371933676013,0.0,183.9247553989028,2.0190598313755928,10.0,114.0,48.0,0,5,13,0,1
111.36454377871763,102.8911612306591,131.1757207387544,4.814128604980866,0.20546373720358121,0.20542556697652972,15.449872089665552,0.3194669514941457,0.028119157351890595,0.0,86.16807700991914,2.314379605356525,10.0,111.0,103.0,0,6,18,0,1
106.36207068579633,39.97283912078949,103.84613557603319,4.257409953263861,0.20540262285306995,0.20524847926248516,12.31243575112023,0.25386772136343194,0.011234573995504784,0.0,84.04483942513194,1.8378304458165862,10.0,107.0,40.0,0,7,14,0,1
104.62596728453427,64.0984205690168,169.51204429075042,3.1483345924851798,0.13516963568057555,0.1351423862866319,13.178475723436483,0.2719153409356234,0.0027698484418236537,0.0,274.17724992854954,1.9676139665812342,10.0,105.0,64.0,0,8,1,0,1
97.01983785956232,46.14946647144046,115.72816004702028,4.945073279836352,0.20983316728739895,0.2098391762372576,14.068530364761648,0.2905087167884562,0.02093603096440984,0.0,135.44029871783871,2.1022384760254402,10.0,97.0,46.0,0,9,15,0,1
93.7897355724195,51.62759245195992,128.7800639485514,3.6871244942650008,0.20396307577958755,0.20399340118275025,15.273389043865011,0.3157619860693853,0.026088892817872165,0.0,79.70130195369639,2.287566310669301,10.0,94.0,52.0,0,10,16,0,1
92.77569356038103,29.47822570264379,175.33222063075183,3.136345042994393,0.1589296357468425,0.15899221375392522,16.045259420920896,0.33199124833771343,0.011759989136159442,0.0,307.94060445167264,2.4072978823720947,10.0,93.0,30.0,0,11,17,0,1
88.71392912119073,13.273844545963101,148.32310363690985,2.600454766500513,0.17668461675966401,0.17668322072752474,15.219255559239356,0.31462484409042124,0.014474381223268964,0.0,228.4930178298214,2.2790859956482703,10.0,89.0,13.0,0,12,2,0,1
87.87476264538213,78.18684365626366,127.49320107754995,4.229034688692256,0.22488470997401488,0.22488945052091927,16.435873014924884,0.34020721438680956,0.05184399662175899,0.0,130.7702074568548,2.4653178776911053,10.0,88.0,78.0,0,13,103,0,1
81.01273206037168,66.72729201256972,86.1580990937427,3.6512510167519427,0.2592894325057768,0.2593161876901172,13.070336686800522,0.2696571367490191,0.03628199289384526,0.0,61.168672320042745,1.9506970389710534,10.0,81.0,67.0,0,14,19,0,1
77.40936961438214,103.9629659213991,108.31884218282424,3.023858973484099,0.22915941502690326,0.2290993631756432,14.35590899728161,0.296526888760331,0.032329021293977064,0.0,80.67319403408182,2.147101994575682,10.0,77.0,104.0,0,15,3,0,1
93.71435908549749,103.00679820337014,150.41209005738202,3.426739705689838,0.15595121348048352,0.15593252621831985,13.504429134433183,0.27871893902459466,0.005415138422961107,0.0,175.8389908814114,2.016735429987047,10.0,94.0,103.0,0,16,4,0,1
69.86549398244769,26.764300188565624,83.31336933891868,4.323877033489957,0.30658189472320657,0.30659827601381806,14.75532324018703,0.30489125934635103,0.11572328888881893,0.0,38.18263852931929,2.207451599234778,10.0,70.0,27.0,0,17,25,0,1
15.916650198291048,30.057122493229734,102.42220570815572,3.157959161999425,0.23778895609541828,0.2377877143465718,14.06596808404178,0.2904548510360094,0.03449746709310056,0.0,75.77922095717562,2.101778028012683,10.0,16.0,30.0,0,18,8,0,1
