y,x,I0,bg,y_err,x_err,I0_err,bg_err,H_det,error_flag,snr,rmse,n_iter,y_detect,x_detect,frame,loc_idx,trajectory,subproblem_n_traj,subproblem_n_locs
14.64150027625341,46.65100783213316,102.70344373043808,3.5364915722742034,0.21218479056919065,0.21218575733363929,12.592952635398921,0.2597073444631656,0.014015969735180241,0.0,116.0938760866178,1.8793340386806023,10.0,15.0,47.0,0,0,122,0,1
68.20705408647504,20.62433322994713,163.77455031679943,4.133110109149732,0.13796418837377558,0.13798593945352985,12.955736884984956,0.26726913140201725,0.0028089432636226987,0.0,167.53491816425884,1.934001874980531,10.0,68.0,21.0,0,1,0,0,1
65.32079720933744,63.46306795240855,91.12089702726497,4.214097982559242,0.22915822716791842,0.22902917417908314,12.01257969778858,0.24763129305405923,0.015792611639900596,0.0,63.978172411318525,1.7940329060867801,10.0,66.0,63.0,0,2,2,0,1
69.13928689773535,80.43892976065378,119.49640567258267,5.1487121150301975,0.22159360607000114,0.22165586190789724,15.189668298587598,0.31400565241183725,0.0355649584186084,0.0,68.03664085968138,2.2749743226699786,10.0,69.0,80.0,0,3,5,0,1
75.59005442702131,42.925049379988344,331.84234119386167,3.9003780639014343,0.11399107814615426,0.11396176248596245,21.48812455946721,0.44767795120659803,0.010202375111727514,0.0,605.0355212308205,3.2566599797292923,10.0,76.0,43.0,0,4,44,0,1
78.41653163828761,24.861332174556427,112.75511230524802,4.13517259900267,0.23821239819868067,0.2381543226796758,15.415429942706638,0.31874500187858834,0.0503583125644063,0.0,58.177345770432034,2.3094391770393576,10.0,78.0,25.0,0,5,13,0,1
84.43926045041678,16.402622590362682,215.6929731020412,2.3569534004443797,0.13254213918912117,0.1325348881209924,16.397265940150596,0.33940475566245215,0.006207345938258647,0.0,476.6282303383074,2.461794786965657,10.0,84.0,16.0,0,6,14,0,1
61.88908415101292,91.91902000380176,81.84469356008988,4.695289391419102,0.2717402435978964,0.271738189347709,12.807109563600706,0.2641662306484837,0.04029833365039806,0.0,54.78090552986892,1.910432801020158,10.0,62.0,92.0,0,7,6,0,1
87.5261487963102,83.07126732337179,191.35951903876747,5.559058353516698,0.2932089448973934,0.2930806962202166,31.166496317999908,0.6611891998895744,2.0884036136553914,0.0,46.8538699700075,4.856362067316219,10.0,88.0,83.0,0,8,143,0,1
92.0128576595393,41.20752555405741,129.3990054397205,4.398866814318347,0.2417280930506708,0.24174118901803385,17.850662250980672,0.37009090124749494,0.09677881368148908,0.0,99.52530378886671,2.684129703278573,10.0,92.0,41.0,0,9,15,0,1
98.2120930440919,18.990108769809765,139.49276230473956,3.609995890694266,0.1795235860575651,0.1795116675317162,16.888868137751842,0.3497596119667713,0.023505160443017762,0.0,158.3846760406211,2.535200689337472,10.0,98.0,19.0,0,10,75,0,1
102.53375429876309,46.71110068438675,75.96946149736928,4.052200897245491,0.3158124793099945,0.3157381854981977,14.239567547245889,0.2940945756456313,0.11293107463010771,0.0,45.43521938200788,2.1301273730747994,10.0,103.0,47.0,0,11,16,0,1
112.18552479119771,93.97670951631595,84.49538583135318,3.082194383836932,0.2321980865735588,0.2321882212259341,11.36192969265311,0.23408963322760273,0.013260944498802111,0.0,81.19598027548092,1.6919223797552496,10.0,112.0,94.0,0,12,30,0,1
113.65628633110668,73.27733548139997,84.11554666843271,4.002933330331408,0.24570186050979576,0.24568914879923792,11.958636309500115,0.24649874905474692,0.020452132649319554,0.0,74.34343093780826,1.7829617975141439,10.0,114.0,73.0,0,13,18,0,1
118.79768133188159,82.29666896054233,142.57037977649574,4.590212306172315,0.17414797604146964,0.17431015135605848,14.222074980638807,0.29373623477794725,0.01043210552820228,0.0,151.71993642661332,2.129336564597033,10.0,119.0,83.0,0,14,19,0,1
89.991890562222,31.963810700183153,243.72000413586179,3.544781522499853,0.1317314825261349,0.13173170153836752,18.404555913142918,0.3818302280619289,0.00966206085754694,0.0,363.42745272427476,2.7699648669167645,10.0,90.0,32.0,0,15,17,0,1
59.65791502162989,37.15949036581273,251.8316824950018,2.8885816282955608,0.14711258760765267,0.14709160811323302,21.1265369172042,0.43991073321447693,0.026402521752882945,0.0,428.2169507879435,3.198937922551094,10.0,60.0,37.0,0,16,20,0,1
82.9331549543007,57.37708269801975,394.4504461096128,6.535405926793743,0.14372015345128897,0.14382844659355085,31.94741572802568,0.6790237240996034,0.13428084629417406,0.0,361.59273733363653,4.994254678735519,10.0,83.0,58.0,0,17,56,0,1
56.939957652308685,63.02160027523507,223.22665785494567,3.8934772144012504,0.1254886005366121,0.1254880398990167,16.00766850281681,0.33118914954519385,0.004514923432921689,0.0,326.3247482217272,2.399024387014064,10.0,57.0,63.0,0,18,3,0,1
59.66007186014888,10.464513587371652,120.34750397163138,3.1177655064127894,0.18295746567690138,0.1829903131459447,12.681921074933738,0.26156334767226547,0.007977765556478637,0.0,113.47814565418709,1.8933484230349402,10.0,60.0,10.0,0,19,31,0,1
18.459372618519282,69.37579605809968,98.33248085644944,5.305726017898232,0.29269315462091877,0.2928254709787298,16.652521356759024,0.3447950528964487,0.15757416096522694,0.0,36.83167969116268,2.5032509912297356,10.0,18.0,70.0,0,20,22,0,1
21.382736053295996,114.37721580025182,173.08587653040632,3.2647974710796865,0.14168786258552254,0.14168692616377107,14.097821000805228,0.29112846633169975,0.004396205576143244,0.0,200.20987174440705,2.1085143306627403,10.0,21.0,114.0,0,21,24,0,1
24.04904303000068,78.80062443582818,118.32736818227256,3.5345483339047954,0.2180175208185204,0.21832572901963093,14.838509160319933,0.3066540027040665,0.03047489483712499,0.0,80.36970897107021,2.2246061532319352,10.0,24.0,78.0,0,22,7,0,1
