y,x,I0,bg,y_err,x_err,I0_err,bg_err,H_det,error_flag,snr,rmse,n_iter,y_detect,x_detect,frame,loc_idx,trajectory,subproblem_n_traj,subproblem_n_locs
9.231832953268887,104.24519844340028,111.84655206109812,6.8201920159819505,0.2894999249407254,0.2895045121898998,18.62687146412073,0.3865542981284377,0.23682479899616812,0.0,46.27905034684249,2.8055454685970167,10.0,9.0,104.0,0,0,2,0,1
99.5124907005303,89.81976108570844,232.95568963783907,5.4722041830888255,0.16881087156076044,0.1687518183597704,22.418293221294956,0.467719427986268,0.058409845193541636,0.0,244.3688261667427,3.406003717112455,10.0,100.0,90.0,0,1,3,0,1
100.86342936913393,62.224934619517796,211.39971861043813,7.676509111057625,0.1789697205359666,0.17992531894893662,21.26597398997211,0.4430142173611316,0.06068472325210415,0.0,116.11702312049968,3.2382300092798846,10.0,101.0,61.0,0,2,5,0,1
101.49903499042912,68.95438769296612,274.11857611056024,8.153337177656413,0.18113465499201808,0.18105595214636946,28.318935231451437,0.5970851842746667,0.20352111217150956,0.0,212.12792658414062,4.371885277401992,10.0,101.0,69.0,0,3,6,0,1
102.77191173354046,41.880300788679676,261.074050096412,5.209917707962664,0.1577052713848477,0.15769653966938396,23.43732603287736,0.48975326650606055,0.05337306874897075,0.0,303.57365804172736,3.567239692662713,10.0,103.0,42.0,0,4,15,0,1
109.84486641429933,80.26746895981988,175.465324200151,7.113404556588062,0.16877441139038157,0.16878613122578065,17.035874094645106,0.3528645951038012,0.01902963402086456,0.0,160.61483185510562,2.558316375904959,10.0,110.0,80.0,0,5,7,0,1
113.03197340038527,54.02072802808502,241.65918913925364,7.263858757171223,0.14155687804414305,0.14155679922205383,19.47574480401055,0.4046066548536584,0.016223196023667424,0.0,151.46185594754272,2.9373607182897046,10.0,113.0,54.0,0,6,102,0,1
111.83693137850648,66.93117171441526,115.68409732846699,7.430903517564072,0.25683096655388143,0.2568241841539058,17.02891999238014,0.3527152026903516,0.10181404877187923,0.0,49.678444627085625,2.556692042095902,10.0,112.0,67.0,0,7,8,0,1
116.65648346548143,32.721668619813286,4430.974005559193,-41.70128787707659,0.18632423113866142,0.18619280630099214,97.90278376470252,7.991381817570306,720.2306809460927,1.0,25508.218905334154,71.33649188437647,10.0,116.0,33.0,0,8,18,0,1
116.34331073741215,38.74708519860673,106.58383793963834,8.19479984789822,0.30787482052767273,0.30784923190689256,18.680856339799362,0.3877045019992213,0.306597570783558,0.0,28.320176897337156,2.8146534702356574,10.0,116.0,39.0,0,9,19,0,1
117.82315845016304,97.94970532218936,181.26296269078233,6.010512896189127,0.177701175580532,0.1776929699022232,18.53859436995111,0.3846767632558036,0.03295782696160125,0.0,136.22627559880763,2.791178022171787,10.0,118.0,98.0,0,10,9,0,1
119.21738805057959,21.68771371547584,138.8070368225456,4.591454118831572,0.19938120148676405,0.1995517945093786,15.949594049799165,0.32998573820607063,0.028495580401105607,0.0,133.45229655903918,2.3942031383459454,10.0,119.0,21.0,0,11,20,0,1
122.78892052247726,64.19715451862282,247.75017521328394,6.554945782738846,0.16640447495401345,0.16640309861568015,23.401216449393573,0.4889713916989434,0.06575476171952142,0.0,291.2422287909161,3.56161376730593,10.0,123.0,64.0,0,12,10,0,1
